index,Test_Time,Step_Time(s),Cycle_Index,Step_Index,Voltage,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Charge_Capacity,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Discharge_Capacity
149,17548.641072,4440.0052,2,3,4.39988231658936,17548.641072,4440.0052,2,3,0.671431541442871,17548.641072,4440.0052,2,3,2.38131976127625,17548.641072,4440.0052,2,3,0
150,17617.855072,4509.2192,2,3,4.40002632141113,17617.855072,4509.2192,2,3,0.65194034576416,17617.855072,4509.2192,2,3,2.394038438797,17617.855072,4509.2192,2,3,0
151,17737.907964,120.0031,2,4,4.2758903503418,17737.907964,120.0031,2,4,0,17737.907964,120.0031,2,4,2.39403915405273,17737.907964,120.0031,2,4,0
152,17857.908464,240.0036,2,4,4.2631368637085,17857.908464,240.0036,2,4,0,17857.908464,240.0036,2,4,2.39403915405273,17857.908464,240.0036,2,4,0
153,17917.908064,300.0032,2,4,4.25980377197266,17917.908064,300.0032,2,4,0,17917.908064,300.0032,2,4,2.39403915405273,17917.908064,300.0032,2,4,0
154,18037.998356,120.002,2,5,3.88173770904541,18037.998356,120.002,2,5,-2.28207969665527,18037.998356,120.002,2,5,2.39403915405273,18037.998356,120.002,2,5,0.076057896018028
155,18157.999056,240.0027,2,5,3.829514503479,18157.999056,240.0027,2,5,-2.2822093963623,18157.999056,240.0027,2,5,2.39403915405273,18157.999056,240.0027,2,5,0.152135536074638
156,18277.996556,360.0002,2,5,3.78925704956055,18277.996556,360.0002,2,5,-2.28209781646729,18277.996556,360.0002,2,5,2.39403915405273,18277.996556,360.0002,2,5,0.228172570466995
157,18397.998856,480.0025,2,5,3.75060844421387,18397.998856,480.0025,2,5,-2.28212451934814,18397.998856,480.0025,2,5,2.39403915405273,18397.998856,480.0025,2,5,0.304273575544357
158,18517.997956,600.0016,2,5,3.71520137786865,18517.997956,600.0016,2,5,-2.28207397460937,18517.997956,600.0016,2,5,2.39403915405273,18517.997956,600.0016,2,5,0.380339741706848
159,18637.997856,720.0015,2,5,3.68145084381104,18637.997856,720.0015,2,5,-2.28203678131104,18637.997856,720.0015,2,5,2.39403915405273,18637.997856,720.0015,2,5,0.456405848264694
160,18758.001456,840.0051,2,5,3.64933300018311,18758.001456,840.0051,2,5,-2.28201484680176,18758.001456,840.0051,2,5,2.39403915405273,18758.001456,840.0051,2,5,0.5324826836586
161,18877.999856,960.0035,2,5,3.61970138549805,18877.999856,960.0035,2,5,-2.28204727172852,18877.999856,960.0035,2,5,2.39403915405273,18877.999856,960.0035,2,5,0.608534276485443
162,18998.001056,1080.0047,2,5,3.5921630859375,18998.001056,1080.0047,2,5,-2.28209972381592,18998.001056,1080.0047,2,5,2.39403915405273,18998.001056,1080.0047,2,5,0.684589445590973
163,19117.998356,1200.002,2,5,3.56639099121094,19117.998356,1200.002,2,5,-2.28210258483887,19117.998356,1200.002,2,5,2.39403915405273,19117.998356,1200.002,2,5,0.760665595531464
164,19237.996556,1320.0002,2,5,3.54304981231689,19237.996556,1320.0002,2,5,-2.28210163116455,19237.996556,1320.0002,2,5,2.39403915405273,19237.996556,1320.0002,2,5,0.836751639842987
165,19357.997856,1440.0015,2,5,3.52011489868164,19357.997856,1440.0015,2,5,-2.28215026855469,19357.997856,1440.0015,2,5,2.39403915405273,19357.997856,1440.0015,2,5,0.912828624248505
166,19478.001056,1560.0047,2,5,3.49820899963379,19478.001056,1560.0047,2,5,-2.28201007843018,19478.001056,1560.0047,2,5,2.39403915405273,19478.001056,1560.0047,2,5,0.988883912563324
167,19597.996456,1680.0001,2,5,3.47701263427734,19597.996456,1680.0001,2,5,-2.28200149536133,19597.996456,1680.0001,2,5,2.39403915405273,19597.996456,1680.0001,2,5,1.06495416164398
168,19717.997656,1800.0013,2,5,3.45715045928955,19717.997656,1800.0013,2,5,-2.28206253051758,19717.997656,1800.0013,2,5,2.39403915405273,19717.997656,1800.0013,2,5,1.14101934432983
169,19838.001456,1920.0051,2,5,3.43815422058105,19838.001456,1920.0051,2,5,-2.28206062316895,19838.001456,1920.0051,2,5,2.39403915405273,19838.001456,1920.0051,2,5,1.21710598468781
170,19957.996856,2040.0005,2,5,3.41995143890381,19957.996856,2040.0005,2,5,-2.28201484680176,19957.996856,2040.0005,2,5,2.39403915405273,19957.996856,2040.0005,2,5,1.2931399345398
171,20077.999356,2160.003,2,5,3.40209770202637,20077.999356,2160.003,2,5,-2.28205013275146,20077.999356,2160.003,2,5,2.39403915405273,20077.999356,2160.003,2,5,1.3692262172699
172,20198.002256,2280.0059,2,5,3.38520908355713,20198.002256,2280.0059,2,5,-2.28201293945312,20198.002256,2280.0059,2,5,2.39403915405273,20198.002256,2280.0059,2,5,1.4453090429306
173,20318.001156,2400.0048,2,5,3.36827564239502,20318.001156,2400.0048,2,5,-2.28210830688477,20318.001156,2400.0048,2,5,2.39403915405273,20318.001156,2400.0048,2,5,1.52137887477875
174,20437.998956,2520.0026,2,5,3.3511905670166,20437.998956,2520.0026,2,5,-2.28207588195801,20437.998956,2520.0026,2,5,2.39403915405273,20437.998956,2520.0026,2,5,1.59744131565094
175,20558.000756,2640.0044,2,5,3.33348369598389,20558.000756,2640.0044,2,5,-2.28204345703125,20558.000756,2640.0044,2,5,2.39403915405273,20558.000756,2640.0044,2,5,1.67350924015045
176,20678.000156,2760.0038,2,5,3.31536769866943,20678.000156,2760.0038,2,5,-2.28208446502686,20678.000156,2760.0038,2,5,2.39403915405273,20678.000156,2760.0038,2,5,1.74958300590515
177,20798.000156,2880.0038,2,5,3.29612064361572,20798.000156,2880.0038,2,5,-2.28208637237549,20798.000156,2880.0038,2,5,2.39403915405273,20798.000156,2880.0038,2,5,1.82563817501068
178,20918.000656,3000.0043,2,5,3.27386856079102,20918.000656,3000.0043,2,5,-2.28207206726074,20918.000656,3000.0043,2,5,2.39403915405273,20918.000656,3000.0043,2,5,1.90169405937195
179,21037.998756,3120.0024,2,5,3.24941158294678,21037.998756,3120.0024,2,5,-2.28217887878418,21037.998756,3120.0024,2,5,2.39403915405273,21037.998756,3120.0024,2,5,1.97778081893921
180,21158.001056,3240.0047,2,5,3.22160053253174,21158.001056,3240.0047,2,5,-2.28211784362793,21158.001056,3240.0047,2,5,2.39403915405273,21158.001056,3240.0047,2,5,2.05382561683655
181,21278.000456,3360.0041,2,5,3.18918514251709,21278.000456,3360.0041,2,5,-2.28210258483887,21278.000456,3360.0041,2,5,2.39403915405273,21278.000456,3360.0041,2,5,2.12993431091309
182,21397.999556,3480.0032,2,5,3.15038204193115,21397.999556,3480.0032,2,5,-2.2821044921875,21397.999556,3480.0032,2,5,2.39403915405273,21397.999556,3480.0032,2,5,2.20598316192627
183,21517.997456,3600.0011,2,5,3.10335731506348,21517.997456,3600.0011,2,5,-2.28205394744873,21517.997456,3600.0011,2,5,2.39403915405273,21517.997456,3600.0011,2,5,2.28203892707825
184,21637.999956,3720.0036,2,5,3.04564762115479,21637.999956,3720.0036,2,5,-2.2821102142334,21637.999956,3720.0036,2,5,2.39403915405273,21637.999956,3720.0036,2,5,2.35814046859741
185,21714.128856,3796.1325,2,5,2.99999523162842,21714.128856,3796.1325,2,5,-2.28207778930664,21714.128856,3796.1325,2,5,2.39403915405273,21714.128856,3796.1325,2,5,2.40639925003052
186,21834.276752,120.0011,2,6,3.64439678192139,21834.276752,120.0011,2,6,0,21834.276752,120.0011,2,6,2.39403915405273,21834.276752,120.0011,2,6,2.40644550323486
187,21954.280152,240.0045,2,6,3.67161083221436,21954.280152,240.0045,2,6,0,21954.280152,240.0045,2,6,2.39403915405273,21954.280152,240.0045,2,6,2.40644550323486
188,22014.277952,300.0023,2,6,3.67773914337158,22014.277952,300.0023,2,6,0,22014.277952,300.0023,2,6,2.39403915405273,22014.277952,300.0023,2,6,2.40644550323486
189,22134.376736,120.0016,3,2,4.19999122619629,22134.376736,120.0016,3,2,3.27529811859131,22134.376736,120.0016,3,2,0.126024916768074,22134.376736,120.0016,3,2,0
190,22139.525036,125.1499,3,2,4.20003032684326,22139.525036,125.1499,3,2,3.25999736785889,22139.525036,125.1499,3,2,0.130743026733398,22139.525036,125.1499,3,2,0
191,22259.548552,120.0058,3,3,4.23682403564453,22259.548552,120.0058,3,3,3.25997257232666,22259.548552,120.0058,3,3,0.239206850528717,22259.548552,120.0058,3,3,0
192,22379.544452,240.0017,3,3,4.26558494567871,22379.544452,240.0017,3,3,3.25992679595947,22379.544452,240.0017,3,3,0.347877889871597,22379.544452,240.0017,3,3,0
193,22499.547452,360.0047,3,3,4.29037761688232,22499.547452,360.0047,3,3,3.26001071929932,22499.547452,360.0047,3,3,0.456529498100281,22499.547452,360.0047,3,3,0
194,22619.544052,480.0013,3,3,4.31586933135986,22619.544052,480.0013,3,3,3.25996875762939,22619.544052,480.0013,3,3,0.565201640129089,22619.544052,480.0013,3,3,0
195,22739.543052,600.0003,3,3,4.3436336517334,22739.543052,600.0003,3,3,3.26001453399658,22739.543052,600.0003,3,3,0.673858761787415,22739.543052,600.0003,3,3,0
196,22859.544152,720.0014,3,3,4.37410449981689,22859.544152,720.0014,3,3,3.25998401641846,22859.544152,720.0014,3,3,0.782531559467316,22859.544152,720.0014,3,3,0
197,22979.544052,840.0013,3,3,4.40008735656738,22979.544052,840.0013,3,3,3.19440174102783,22979.544052,840.0013,3,3,0.890982389450073,22979.544052,840.0013,3,3,0
198,23099.544652,960.0019,3,3,4.40004253387451,23099.544652,960.0019,3,3,2.93344020843506,23099.544652,960.0019,3,3,0.992939829826355,23099.544652,960.0019,3,3,0
199,23219.544352,1080.0016,3,3,4.4000883102417,23219.544352,1080.0016,3,3,2.70244312286377,23219.544352,1080.0016,3,3,1.08677554130554,23219.544352,1080.0016,3,3,0
200,23339.544852,1200.0021,3,3,4.40011692047119,23339.544852,1200.0021,3,3,2.50597476959229,23339.544852,1200.0021,3,3,1.17347168922424,23339.544852,1200.0021,3,3,0
201,23459.543052,1320.0003,3,3,4.39998149871826,23459.543052,1320.0003,3,3,2.33722400665283,23459.543052,1320.0003,3,3,1.2541264295578,23459.543052,1320.0003,3,3,0
202,23579.543552,1440.0008,3,3,4.39998149871826,23579.543552,1440.0008,3,3,2.1942777633667,23579.543552,1440.0008,3,3,1.32957553863525,23579.543552,1440.0008,3,3,0
203,23699.546952,1560.0042,3,3,4.40000915527344,23699.546952,1560.0042,3,3,2.07149219512939,23699.546952,1560.0042,3,3,1.40063035488129,23699.546952,1560.0042,3,3,0
204,23819.549552,1680.0068,3,3,4.40004062652588,23819.549552,1680.0068,3,3,1.96279430389404,23819.549552,1680.0068,3,3,1.46783685684204,23819.549552,1680.0068,3,3,0
205,23939.546752,1800.004,3,3,4.40000629425049,23939.546752,1800.004,3,3,1.86641979217529,23939.546752,1800.004,3,3,1.53158402442932,23939.546752,1800.004,3,3,0
206,24059.547852,1920.0051,3,3,4.40005302429199,24059.547852,1920.0051,3,3,1.77871417999268,24059.547852,1920.0051,3,3,1.59235155582428,24059.547852,1920.0051,3,3,0
207,24179.546352,2040.0036,3,3,4.40005397796631,24179.546352,2040.0036,3,3,1.69992637634277,24179.546352,2040.0036,3,3,1.65029990673065,24179.546352,2040.0036,3,3,0
208,24299.549352,2160.0066,3,3,4.39995956420898,24299.549352,2160.0066,3,3,1.62435817718506,24299.549352,2160.0066,3,3,1.70565605163574,24299.549352,2160.0066,3,3,0
209,24419.547752,2280.005,3,3,4.39999008178711,24419.547752,2280.005,3,3,1.55489826202393,24419.547752,2280.005,3,3,1.75864911079407,24419.547752,2280.005,3,3,0
210,24539.550152,2400.0074,3,3,4.39997386932373,24539.550152,2400.0074,3,3,1.48959922790527,24539.550152,2400.0074,3,3,1.80939722061157,24539.550152,2400.0074,3,3,0
211,24659.545852,2520.0031,3,3,4.39998817443848,24659.545852,2520.0031,3,3,1.42776870727539,24659.545852,2520.0031,3,3,1.8580242395401,24659.545852,2520.0031,3,3,0
212,24779.547252,2640.0045,3,3,4.40007400512695,24779.547252,2640.0045,3,3,1.3681173324585,24779.547252,2640.0045,3,3,1.90461957454681,24779.547252,2640.0045,3,3,0
213,24899.546152,2760.0034,3,3,4.4000768661499,24899.546152,2760.0034,3,3,1.31094646453857,24899.546152,2760.0034,3,3,1.94927656650543,24899.546152,2760.0034,3,3,0
214,25019.544252,2880.0015,3,3,4.39998722076416,25019.544252,2880.0015,3,3,1.25446701049805,25019.544252,2880.0015,3,3,1.99201357364655,25019.544252,2880.0015,3,3,0
215,25139.546552,3000.0038,3,3,4.39995861053467,25139.546552,3000.0038,3,3,1.20073699951172,25139.546552,3000.0038,3,3,2.03293609619141,25139.546552,3000.0038,3,3,0
216,25259.545652,3120.0029,3,3,4.40006828308106,25259.545652,3120.0029,3,3,1.15005493164063,25259.545652,3120.0029,3,3,2.07211875915527,25259.545652,3120.0029,3,3,0
217,25379.544852,3240.0021,3,3,4.39996814727783,25379.544852,3240.0021,3,3,1.09977531433105,25379.544852,3240.0021,3,3,2.10960578918457,25379.544852,3240.0021,3,3,0
218,25499.548552,3360.0058,3,3,4.40002918243408,25499.548552,3360.0058,3,3,1.05003261566162,25499.548552,3360.0058,3,3,2.14544010162354,25499.548552,3360.0058,3,3,0
219,25619.542952,3480.0002,3,3,4.39999198913574,25619.542952,3480.0002,3,3,1.00269317626953,25619.542952,3480.0002,3,3,2.17965269088745,25619.542952,3480.0002,3,3,0
220,25739.549452,3600.0067,3,3,4.40000820159912,25739.549452,3600.0067,3,3,0.956550598144531,25739.549452,3600.0067,3,3,2.21229910850525,25739.549452,3600.0067,3,3,0
221,25859.543252,3720.0005,3,3,4.40005493164063,25859.543252,3720.0005,3,3,0.912737846374512,25859.543252,3720.0005,3,3,2.24346232414246,25859.543252,3720.0005,3,3,0
222,25979.543052,3840.0003,3,3,4.40005493164063,25979.543052,3840.0003,3,3,0.869269371032715,25979.543052,3840.0003,3,3,2.27316474914551,25979.543052,3840.0003,3,3,0
223,26099.546052,3960.0033,3,3,4.40004539489746,26099.546052,3960.0033,3,3,0.827290534973145,26099.546052,3960.0033,3,3,2.30144667625427,26099.546052,3960.0033,3,3,0
224,26219.547552,4080.0048,3,3,4.40002346038818,26219.547552,4080.0048,3,3,0.786516189575195,26219.547552,4080.0048,3,3,2.32834577560425,26219.547552,4080.0048,3,3,0
225,26339.543052,4200.0003,3,3,4.39999866485596,26339.543052,4200.0003,3,3,0.747185707092285,26339.543052,4200.0003,3,3,2.35391092300415,26339.543052,4200.0003,3,3,0
226,26459.543052,4320.0003,3,3,4.40000343322754,26459.543052,4320.0003,3,3,0.708916664123535,26459.543052,4320.0003,3,3,2.37816762924194,26459.543052,4320.0003,3,3,0
227,26579.544252,4440.0015,3,3,4.40001010894775,26579.544252,4440.0015,3,3,0.671937942504883,26579.544252,4440.0015,3,3,2.40118312835693,26579.544252,4440.0015,3,3,0
228,26645.639952,4506.0972,3,3,4.40000629425049,26645.639952,4506.0972,3,3,0.651994705200195,26645.639952,4506.0972,3,3,2.41334223747253,26645.639952,4506.0972,3,3,0
229,26765.692668,120.003,3,4,4.27586269378662,26765.692668,120.003,3,4,0,26765.692668,120.003,3,4,2.41334319114685,26765.692668,120.003,3,4,0
230,26885.693768,240.0041,3,4,4.2631893157959,26885.693768,240.0041,3,4,0,26885.693768,240.0041,3,4,2.41334319114685,26885.693768,240.0041,3,4,0
231,26945.693468,300.0038,3,4,4.2598237991333,26945.693468,300.0038,3,4,0,26945.693468,300.0038,3,4,2.41334319114685,26945.693468,300.0038,3,4,0
232,27065.788308,120.0052,3,5,3.88407135009766,27065.788308,120.0052,3,5,-2.28209972381592,27065.788308,120.0052,3,5,2.41334319114685,27065.788308,120.0052,3,5,0.076041527092457
233,27185.784408,240.0013,3,5,3.83459186553955,27185.784408,240.0013,3,5,-2.28204536437988,27185.784408,240.0013,3,5,2.41334319114685,27185.784408,240.0013,3,5,0.152133136987686
234,27305.788308,360.0052,3,5,3.79474544525146,27305.788308,360.0052,3,5,-2.2821102142334,27305.788308,360.0052,3,5,2.41334319114685,27305.788308,360.0052,3,5,0.228189140558243
235,27425.786408,480.0033,3,5,3.75778579711914,27425.786408,480.0033,3,5,-2.2821044921875,27425.786408,480.0033,3,5,2.41334319114685,27425.786408,480.0033,3,5,0.304269731044769
236,27545.783708,600.0006,3,5,3.72262287139893,27545.783708,600.0006,3,5,-2.28200340270996,27545.783708,600.0006,3,5,2.41334319114685,27545.783708,600.0006,3,5,0.380342692136765
237,27665.786508,720.0034,3,5,3.68939876556396,27665.786508,720.0034,3,5,-2.28211498260498,27665.786508,720.0034,3,5,2.41334319114685,27665.786508,720.0034,3,5,0.456415802240372
238,27785.783508,840.0004,3,5,3.65764331817627,27785.783508,840.0004,3,5,-2.28206920623779,27785.783508,840.0004,3,5,2.41334319114685,27785.783508,840.0004,3,5,0.532485485076904
239,27905.786608,960.0035,3,5,3.62752056121826,27905.786608,960.0035,3,5,-2.28206920623779,27905.786608,960.0035,3,5,2.41334319114685,27905.786608,960.0035,3,5,0.608540952205658
240,28025.786608,1080.0035,3,5,3.59998607635498,28025.786608,1080.0035,3,5,-2.28209781646729,28025.786608,1080.0035,3,5,2.41334319114685,28025.786608,1080.0035,3,5,0.684610903263092
241,28145.783808,1200.0007,3,5,3.57433128356934,28145.783808,1200.0007,3,5,-2.28207778930664,28145.783808,1200.0007,3,5,2.41334319114685,28145.783808,1200.0007,3,5,0.760666728019714
242,28265.784008,1320.0009,3,5,3.55037117004395,28265.784008,1320.0009,3,5,-2.28205394744873,28265.784008,1320.0009,3,5,2.41334319114685,28265.784008,1320.0009,3,5,0.836751461029053
243,28385.783108,1440,3,5,3.52739715576172,28385.783108,1440,3,5,-2.28205394744873,28385.783108,1440,3,5,2.41334319114685,28385.783108,1440,3,5,0.912831842899323
244,28505.787008,1560.0039,3,5,3.50582027435303,28505.787008,1560.0039,3,5,-2.28197956085205,28505.787008,1560.0039,3,5,2.41334319114685,28505.787008,1560.0039,3,5,0.98887038230896
245,28625.783908,1680.0008,3,5,3.48507690429687,28625.783908,1680.0008,3,5,-2.28212833404541,28625.783908,1680.0008,3,5,2.41334319114685,28625.783908,1680.0008,3,5,1.06497299671173
246,28745.787508,1800.0044,3,5,3.46542167663574,28745.787508,1800.0044,3,5,-2.28211975097656,28745.787508,1800.0044,3,5,2.41334319114685,28745.787508,1800.0044,3,5,1.14102935791016
247,28865.783408,1920.0003,3,5,3.44686794281006,28865.783408,1920.0003,3,5,-2.28209495544434,28865.783408,1920.0003,3,5,2.41334319114685,28865.783408,1920.0003,3,5,1.21707785129547
248,28985.788108,2040.005,3,5,3.42881298065186,28985.788108,2040.005,3,5,-2.28206920623779,28985.788108,2040.005,3,5,2.41334319114685,28985.788108,2040.005,3,5,1.29316174983978
249,29105.787308,2160.0042,3,5,3.41163730621338,29105.787308,2160.0042,3,5,-2.28208065032959,29105.787308,2160.0042,3,5,2.41334319114685,29105.787308,2160.0042,3,5,1.36923789978027
250,29225.788608,2280.0055,3,5,3.39513683319092,29225.788608,2280.0055,3,5,-2.28205585479736,29225.788608,2280.0055,3,5,2.41334319114685,29225.788608,2280.0055,3,5,1.44531953334808
251,29345.785208,2400.0021,3,5,3.37876033782959,29345.785208,2400.0021,3,5,-2.28211116790771,29345.785208,2400.0021,3,5,2.41334319114685,29345.785208,2400.0021,3,5,1.52138590812683
252,29465.787508,2520.0044,3,5,3.36278247833252,29465.787508,2520.0044,3,5,-2.28205394744873,29465.787508,2520.0044,3,5,2.41334319114685,29465.787508,2520.0044,3,5,1.59743356704712
253,29585.783608,2640.0005,3,5,3.34595775604248,29585.783608,2640.0005,3,5,-2.28213500976562,29585.783608,2640.0005,3,5,2.41334319114685,29585.783608,2640.0005,3,5,1.67352485656738
254,29705.785208,2760.0021,3,5,3.32852554321289,29705.785208,2760.0021,3,5,-2.28205585479736,29705.785208,2760.0021,3,5,2.41334319114685,29705.785208,2760.0021,3,5,1.74959456920624
255,29825.785008,2880.0019,3,5,3.30928134918213,29825.785008,2880.0019,3,5,-2.28216552734375,29825.785008,2880.0019,3,5,2.41334319114685,29825.785008,2880.0019,3,5,1.82566773891449
256,29945.785108,3000.002,3,5,3.28867626190186,29945.785108,3000.002,3,5,-2.28204345703125,29945.785108,3000.002,3,5,2.41334319114685,29945.785108,3000.002,3,5,1.90172374248505
257,30065.787708,3120.0046,3,5,3.2653980255127,30065.787708,3120.0046,3,5,-2.28200340270996,30065.787708,3120.0046,3,5,2.41334319114685,30065.787708,3120.0046,3,5,1.97780430316925
258,30185.787608,3240.0045,3,5,3.23849010467529,30185.787608,3240.0045,3,5,-2.28213691711426,30185.787608,3240.0045,3,5,2.41334319114685,30185.787608,3240.0045,3,5,2.05385994911194
259,30305.785308,3360.0022,3,5,3.20698070526123,30305.785308,3360.0022,3,5,-2.28182029724121,30305.785308,3360.0022,3,5,2.41334319114685,30305.785308,3360.0022,3,5,2.12991237640381
260,30425.783808,3480.0007,3,5,3.1690559387207,30425.783808,3480.0007,3,5,-2.28213691711426,30425.783808,3480.0007,3,5,2.41334319114685,30425.783808,3480.0007,3,5,2.20599722862244
261,30545.785808,3600.0027,3,5,3.12261199951172,30545.785808,3600.0027,3,5,-2.28205871582031,30545.785808,3600.0027,3,5,2.41334319114685,30545.785808,3600.0027,3,5,2.28208088874817
262,30665.787908,3720.0048,3,5,3.06400680541992,30665.787908,3720.0048,3,5,-2.28217220306396,30665.787908,3720.0048,3,5,2.41334319114685,30665.787908,3720.0048,3,5,2.35815930366516
263,30767.397908,3821.6148,3,5,2.99999141693115,30767.397908,3821.6148,3,5,-2.28207111358643,30767.397908,3821.6148,3,5,2.41334319114685,30767.397908,3821.6148,3,5,2.42257022857666
264,30887.54922,120.0057,3,6,3.64034366607666,30887.54922,120.0057,3,6,0,30887.54922,120.0057,3,6,2.41334319114685,30887.54922,120.0057,3,6,2.42260336875916
265,31007.54722,240.0037,3,6,3.66814613342285,31007.54722,240.0037,3,6,0,31007.54722,240.0037,3,6,2.41334319114685,31007.54722,240.0037,3,6,2.42260336875916
266,31067.54812,300.0046,3,6,3.67459964752197,31067.54812,300.0046,3,6,0,31067.54812,300.0046,3,6,2.41334319114685,31067.54812,300.0046,3,6,2.42260336875916
267,31187.654348,120.0052,4,2,4.20000076293945,31187.654348,120.0052,4,2,3.28564357757568,31187.654348,120.0052,4,2,0.126526460051537,31187.654348,120.0052,4,2,0
268,31195.423448,127.7743,4,2,4.20003890991211,31195.423448,127.7743,4,2,3.25998783111572,31195.423448,127.7743,4,2,0.133561611175537,31195.423448,127.7743,4,2,0
